DATE,US
2006-11-01,2.7239678622088292
2006-12-01,2.852352710229757
2007-01-01,3.0360736337878493
2007-02-01,3.17035335219616
2007-03-01,3.270576473235568
2007-04-01,3.3841758485985736
2007-05-01,3.5078990856212933
2007-06-01,3.702461760444858
2007-07-01,3.972619422280109
2007-08-01,4.256100400701718
2007-09-01,4.437923374113537
2007-10-01,4.4478410280309255
2007-11-01,4.178121962852756
2007-12-01,3.8456339893436216
2008-01-01,3.491430027326448
2008-02-01,3.1755663335755453
2008-03-01,2.811815293061457
2008-04-01,2.4223340022244364
2008-05-01,1.967585765494259
2008-06-01,1.4302052578857933
2008-07-01,0.7887649033916259
2008-08-01,0.2174145927897125
2008-09-01,-0.3011798569782
2008-10-01,-0.6210160698634992
2008-11-01,-0.5569559717532568
2008-12-01,-0.337796119623235
2009-01-01,-0.12147427468470473
2009-02-01,0.037454116157585926
2009-03-01,0.2622470913126971
2009-04-01,0.5100248338847649
2009-05-01,0.7852266574724792
2009-06-01,0.9919037421837741
2009-07-01,1.2695999198485666
2009-08-01,1.4889710176652173
2009-09-01,1.6914617363987199
2009-10-01,1.804381393316474
2009-11-01,1.7464534801864742
2009-12-01,1.644319513612179
2010-01-01,1.561497698153106
2010-02-01,1.5585187690291724
2010-03-01,1.589155753803916
2010-04-01,1.6664210591062802
2010-05-01,1.7953927008179982
2010-06-01,2.004182640767721
2010-07-01,2.2036429077610227
2010-08-01,2.4222348758677374
2010-09-01,2.6492910577744895
2010-10-01,2.845375417427027
2010-11-01,3.032976807362908
2010-12-01,3.1552014171593057
2011-01-01,3.2629822383844806
2011-02-01,3.326608417699484
2011-03-01,3.324091328431226
2011-04-01,3.2523504077664325
2011-05-01,3.096984406958351
2011-06-01,2.939081532791365
2011-07-01,2.7540594262917217
2011-08-01,2.580823661160919
2011-09-01,2.424400764462976
2011-10-01,2.3108294042557866
2011-11-01,2.1749757588628706
2011-12-01,2.073192719185911
2012-01-01,1.9623300488502207
2012-02-01,1.8878987762927892
2012-03-01,1.7897736112573723
2012-04-01,1.6864690754399148
2012-05-01,1.6579450157660884
2012-06-01,1.6654802476942858
2012-07-01,1.7114994899958724
2012-08-01,1.6969985368286276
2012-09-01,1.6298021352358916
2012-10-01,1.529907894050248
2012-11-01,1.485986090587586
2012-12-01,1.466045528160155
2013-01-01,1.4647190865183621
2013-02-01,1.3937545648814023
2013-03-01,1.396946786811929
2013-04-01,1.4710944965642039
2013-05-01,1.5348567041546204
2013-06-01,1.5613504398038032
2013-07-01,1.5639876917971283
2013-08-01,1.5790913396820958
2013-09-01,1.6185074575290042
2013-10-01,1.6769014167780574
2013-11-01,1.684008331597805
2013-12-01,1.6219048024342506
2014-01-01,1.4828801623100254
2014-02-01,1.3869235746499566
2014-03-01,1.2547702190974976
2014-04-01,1.0754056070397116
2014-05-01,0.8948185824740899
2014-06-01,0.732437735017287
2014-07-01,0.5805411636738657
2014-08-01,0.4551634935774426
2014-09-01,0.31399279161735755
2014-10-01,0.18951230995931587
2014-11-01,0.12113250965073437
2014-12-01,0.11888471934955562
2015-01-01,0.24075431325794105
2015-02-01,0.327665111756338
2015-03-01,0.40484624609043346
2015-04-01,0.5152319015130248
2015-05-01,0.603503176433387
2015-06-01,0.676299450669858
2015-07-01,0.7310968749078127
2015-08-01,0.80341314238742
2015-09-01,0.9284059253280491
2015-10-01,1.050523682426555
2015-11-01,1.149751981079545
2015-12-01,1.2618438433233212
2016-01-01,1.3557567929251553
2016-02-01,1.4991033255354769
2016-03-01,1.626443009893605
2016-04-01,1.7159912981871788
2016-05-01,1.787287562074494
2016-06-01,1.8403010171356093
2016-07-01,1.9153709826250924
2016-08-01,1.9883792917331882
2016-09-01,2.052477643193325
2016-10-01,2.0862394082815383
2016-11-01,2.128743222963155
2016-12-01,2.1316149180966133
2017-01-01,2.0958203690317956
2017-02-01,2.0519734731775734
2017-03-01,2.050231720721962
2017-04-01,2.072152892798419
2017-05-01,2.1493307256289373
2017-06-01,2.2525023823006216
2017-07-01,2.3542971014901726
2017-08-01,2.4176475925009453
2017-09-01,2.421314953267259
2017-10-01,2.4614267221531634
2017-11-01,2.4592615632755983
2017-12-01,2.442684594447511
2018-01-01,2.3994118876078376
2018-02-01,2.3417735413323926
2018-03-01,2.300341152715413
2018-04-01,2.2614824720650355
2018-05-01,2.1772505348949376
2018-06-01,2.0753286032915677
2018-07-01,1.980491079937101
