DATE,US
1986-05-01,4.19586241240528
1986-06-01,4.244697757103756
1986-07-01,4.2925453958804045
1986-08-01,4.329634029600244
1986-09-01,4.356912726216186
1986-10-01,4.381069512753714
1986-11-01,4.409488395288695
1986-12-01,4.442261384246373
1987-01-01,4.4612687702834
1987-02-01,4.473180287057259
1987-03-01,4.475715236222111
1987-04-01,4.465801087708303
1987-05-01,4.451915246187707
1987-06-01,4.442503033814173
1987-07-01,4.42967272115283
1987-08-01,4.410730470825504
1987-09-01,4.387940826059119
1987-10-01,4.36576144936031
1987-11-01,4.341076615918299
1987-12-01,4.315514341027866
1988-01-01,4.30237676998405
1988-02-01,4.290778451934118
1988-03-01,4.276808384955924
1988-04-01,4.265502319752844
1988-05-01,4.254349415577947
1988-06-01,4.238198793747585
1988-07-01,4.215627926875359
1988-08-01,4.194743618375721
1988-09-01,4.170000292940066
1988-10-01,4.145009783523084
1988-11-01,4.118842380491375
1988-12-01,4.090992441009498
1989-01-01,4.055280796176716
1989-02-01,4.016749747235777
1989-03-01,3.9755567974985886
1989-04-01,3.9295115528517215
1989-05-01,3.878291320904367
1989-06-01,3.833684375351367
1989-07-01,3.7968707111664766
1989-08-01,3.766781880053921
1989-09-01,3.7438303109520366
1989-10-01,3.7124234168523307
1989-11-01,3.6794212172758254
1989-12-01,3.646547787522113
1990-01-01,3.6065822112929657
1990-02-01,3.566579341131878
1990-03-01,3.5269164635559482
1990-04-01,3.499271474558098
1990-05-01,3.4796809193524174
1990-06-01,3.4524624236609163
1990-07-01,3.418123292145906
1990-08-01,3.368114494418234
1990-09-01,3.3078396171313083
1990-10-01,3.249832210986267
1990-11-01,3.188672029888037
1990-12-01,3.1292077846295223
1991-01-01,3.0804808881695207
1991-02-01,3.036118589737889
1991-03-01,3.0018694834940662
1991-04-01,2.9686883640030506
1991-05-01,2.9343112408597207
1991-06-01,2.90194754789708
1991-07-01,2.8769969964203295
1991-08-01,2.8616354254946996
1991-09-01,2.8551604788978424
1991-10-01,2.8563520603384136
1991-11-01,2.860779922196909
1991-12-01,2.8650832644079647
1992-01-01,2.8724790023072475
1992-02-01,2.87606607772491
1992-03-01,2.869008345619008
1992-04-01,2.857587148331134
1992-05-01,2.8444437282352166
1992-06-01,2.8312628655902228
1992-07-01,2.815799156981364
1992-08-01,2.8004186680882968
1992-09-01,2.7865234666979446
1992-10-01,2.7678954739204866
1992-11-01,2.7475722050664415
1992-12-01,2.727601260363867
1993-01-01,2.6994817679195675
1993-02-01,2.6693875930885507
1993-03-01,2.6408565449909194
1993-04-01,2.6110215269355317
1993-05-01,2.585442488780693
1993-06-01,2.563586179773775
1993-07-01,2.545360217755615
1993-08-01,2.5261767996203632
1993-09-01,2.5061688034463505
1993-10-01,2.485082068538728
1993-11-01,2.4662809231732425
1993-12-01,2.4473390716646004
1994-01-01,2.433109869992681
1994-02-01,2.417946641921415
1994-03-01,2.4049349766457886
1994-04-01,2.4035318427426544
1994-05-01,2.400197907369884
1994-06-01,2.391366497233306
1994-07-01,2.3809419095773756
1994-08-01,2.3703390662233272
1994-09-01,2.3647538727502604
1994-10-01,2.363968485692545
1994-11-01,2.363086054028723
1994-12-01,2.3632471646795183
1995-01-01,2.3621557431004825
1995-02-01,2.3681373899906273
1995-03-01,2.3832093047908027
1995-04-01,2.3834705518864694
1995-05-01,2.3835120239404244
1995-06-01,2.3950104357095943
1995-07-01,2.4099515175740844
1995-08-01,2.4231795408210246
1995-09-01,2.4383617041909362
1995-10-01,2.449010226083836
1995-11-01,2.4630271686637863
1995-12-01,2.4771671539224793
